frame,BandwidthRefb, BandwidthTestb, TotalNMRb, WinModDiff1b, ADBb, EHSb, AvgModDiff1b, AvgModDiff2b, RmsNoiseLoudb, MFPDb, RelDistFramesb, DI, ODG
202,"447,419","447,206","-4,77445","25,4718","1,92896","0,240845","25,4536","34,704","1,22258",1,"0,633663","-2,53955","-3,67285"
203,"447,82","447,609","-4,78121","25,4688","1,92873","0,240162","25,4364","34,5499","1,22221",1,"0,635468","-2,53647","-3,67197"
204,"448,204","447,994","-4,75214","25,4575","1,93208","0,239867","25,4265","34,5483","1,22384",1,"0,637255","-2,54003","-3,67298"
205,"448,589","448,38","-4,76054","25,4488","1,932","0,239569","25,4053","34,4757","1,22077",1,"0,639024","-2,53624","-3,6719"
206,"448,384","448,177","-4,76335","25,4411","1,93297","0,241447","25,4261","34,5487","1,21986",1,"0,640777","-2,53586","-3,67179"
207,"448,721","448,515","-4,77357","25,436","1,93271","0,240783","25,4145","34,4744","1,21693",1,"0,642512","-2,53214","-3,67073"
208,"448,205",448,"-4,77139","25,4376","1,93531","0,240001","25,4422","34,5123","1,21444",1,"0,644231","-2,53191","-3,67067"
209,"447,611","447,407","-4,78015","25,4483","1,93395","0,239793","25,4757","34,5274","1,21176",1,"0,645933","-2,52876","-3,66976"
210,"447,611","447,407","-4,77896","25,4725","1,93473","0,244939","25,5941","34,8549","1,20985",1,"0,647619","-2,53373","-3,67119"
211,"447,611","447,407","-4,78799","25,4995","1,93313","0,245084","25,5967","34,9646","1,20684",1,"0,649289","-2,5299","-3,67009"
212,"447,611","447,407","-4,79744","25,5253","1,93153","0,245021","25,619","34,8328","1,20397",1,"0,646226","-2,53031","-3,67021"
213,"447,611","447,407","-4,80729","25,5348","1,93025","0,244178","25,5655","34,6657","1,20103",1,"0,647887","-2,52341","-3,66822"
214,"447,611","447,407","-4,81447","25,5237","1,929","0,243695","25,5343","34,5477","1,19786",1,"0,649533","-2,51814","-3,66669"
215,"447,611","447,407","-4,82249","25,5066","1,92794","0,243242","25,5017","34,4609","1,19602",1,"0,646512","-2,51735","-3,66647"
216,"447,611","447,407","-4,83186","25,4815","1,92668","0,242642","25,47","34,3818","1,19293",1,"0,643519","-2,51609","-3,6661"
217,"447,611","447,407","-4,8416","25,4564","1,92621","0,242597","25,4356","34,3027","1,18984",1,"0,640553","-2,51507","-3,6658"
218,"447,611","447,407","-4,85016","25,4569","1,92449","0,242062","25,5398","34,6204","1,18797",1,"0,637615","-2,52084","-3,66748"
219,"447,611","447,407","-4,84951","25,4767","1,92598","0,242469","25,5796","34,8062","1,18614",1,"0,639269","-2,52175","-3,66774"
220,"447,611","447,407","-4,83368","25,51","1,92848","0,241725","25,5933","34,8466","1,18425",1,"0,640909","-2,52277","-3,66804"
221,"447,714","447,512","-4,83768","25,5423","1,92781","0,241445","25,5464","34,6349","1,18119",1,"0,642534","-2,51684","-3,66632"
222,"447,714","447,512","-4,84548","25,5394","1,92772","0,241585","25,512","34,4912","1,17825",1,"0,63964","-2,51574","-3,666"
223,"447,714","447,512","-4,85593","25,5208","1,92723","0,241295","25,4736","34,3305","1,17528",1,"0,636771","-2,51407","-3,66551"
224,"447,714","447,512","-4,86787","25,5063","1,92536","0,240804","25,5205","34,7377","1,17276",1,"0,633929","-2,51702","-3,66637"
225,"447,533","447,331","-4,87456","25,4859","1,92404","0,240584","25,4551","34,5819","1,17025",1,"0,635556","-2,51025","-3,6644"
226,"447,533","447,331","-4,8838","25,458","1,92269","0,240114","25,3994","34,4585","1,16737",1,"0,637168","-2,50391","-3,66255"
227,"447,559","447,335","-4,8944","25,4402","1,92106","0,239605","25,4222","34,6211","1,16515",1,"0,634361","-2,50542","-3,66299"
228,"447,559","447,335","-4,90301","25,4113","1,92007","0,239323","25,4027","34,5368","1,16242",1,"0,635965","-2,50113","-3,66173"
229,"447,559","447,335","-4,90515","25,3881","1,92032","0,238958","25,3833","34,4596","1,15995",1,"0,637555","-2,49809","-3,66083"
230,"447,559","447,335","-4,91119","25,3712","1,91941","0,238667","25,3628","34,4124","1,15713",1,"0,634783","-2,49772","-3,66072"
231,"447,559","447,335","-4,91564","25,3465","1,91864","0,238099","25,3524","34,4019","1,1544",1,"0,636364","-2,49448","-3,65977"
232,"447,559","447,335","-4,87849","25,3417","1,92231","0,239729","25,4005","34,4974","1,16691",1,"0,637931","-2,50497","-3,66285"
233,"447,559","447,335","-4,86006","25,3412","1,92539","0,239862","25,384","34,5109","1,16459",1,"0,639485","-2,50557","-3,66303"
234,"447,559","447,335","-4,86894","25,3531","1,92385","0,240294","25,3992","34,3463","1,16421",1,"0,636752","-2,50632","-3,66325"
235,"447,559","447,335","-4,87789","25,3676","1,92281","0,240205","25,3899","34,2105","1,16149",1,"0,634043","-2,50547","-3,663"
236,"447,559","447,335","-4,88641","25,3698","1,92218","0,240035","25,4123","34,2815","1,16681",1,"0,635593","-2,50571","-3,66307"
237,"447,559","447,335","-4,89805","25,3665","1,92041","0,239593","25,3847","34,1979","1,16404",1,"0,637131","-2,50008","-3,66142"
238,"447,559","447,335","-4,90641","25,3492","1,91996","0,239671","25,3528","34,1101","1,16147",1,"0,634454","-2,49911","-3,66113"
239,"447,559","447,335","-4,91361","25,3246","1,91938","0,239112","25,3248","34,065","1,15878",1,"0,635983","-2,49485","-3,65987"
240,"447,559","447,335","-4,91841","25,2926","1,91918","0,239146","25,3072","34,1223","1,1566",1,"0,6375","-2,49207","-3,65905"
241,"447,559","447,335","-4,91898","25,2686","1,92004","0,238652","25,3165","34,2403","1,15493",1,"0,639004","-2,4916","-3,65891"
242,"447,559","447,335","-4,87797","25,2829","1,92475","0,237889","25,4296","34,7023","1,17105",1,"0,640496","-2,50755","-3,66361"
243,"447,415","447,193","-4,87386","25,3074","1,92561","0,237175","25,4135","34,597","1,16866",1,"0,641975","-2,50479","-3,6628"
244,"447,291","447,07","-4,87652","25,33","1,92622","0,237079","25,3727","34,4484","1,16626",1,"0,643443","-2,50013","-3,66143"
245,"447,006","446,786","-4,88278","25,353","1,92537","0,237129","25,3942","34,4124","1,16384",1,"0,644898","-2,49731","-3,6606"
246,"446,621","446,402","-4,89009","25,34","1,92452","0,23813","25,3618","34,3622","1,16136",1,"0,642276","-2,49582","-3,66016"
247,"446,914","446,697","-4,89886","25,3282","1,92459","0,237768","25,35","34,4509","1,15924",1,"0,643725","-2,49333","-3,65943"
248,"446,676","446,46","-4,90693","25,3773","1,92427","0,237361","25,667","35,3933","1,16158",1,"0,645161","-2,50766","-3,66364"
249,"446,384","446,169","-4,91774","25,4125","1,92262","0,237651","25,6482","35,2945","1,15899",1,"0,64257","-2,50533","-3,66296"
250,"445,91","445,697","-4,92896","25,435","1,92112","0,237276","25,6094","35,2103","1,15842",1,"0,64","-2,50256","-3,66215"
251,"445,374","445,162","-4,9344","25,4484","1,91994","0,237082","25,5887","35,1489","1,15873",1,"0,63745","-2,50167","-3,66189"
252,"445,478","445,267","-4,85309","25,4511","1,92624","0,236612","25,6821","35,3774","1,55735",1,"0,638889","-2,62792","-3,69708"
253,"445,414","445,204","-4,83953","25,4436","1,92964","0,236053","25,6242","35,2569","1,55393",1,"0,640316","-2,62567","-3,69648"
254,"445,599","445,39","-4,84252","25,4432","1,92983","0,236388","25,5804","35,0457","1,55052",1,"0,641732","-2,62118","-3,69529"
255,"445,12","444,913","-4,851","25,4514","1,92833","0,237768","25,5731","34,985","1,54745",1,"0,643137","-2,61656","-3,69406"
256,"445,348","445,141","-4,86155","25,4306","1,92677","0,237744","25,5705","35,0058","1,54481",1,"0,640625","-2,61676","-3,69412"
257,"445,292","445,086","-4,87255","25,405","1,92531","0,237525","25,4992","34,8711","1,54174",1,"0,638132","-2,61295","-3,6931"
258,"444,823","444,618","-4,86874","25,3861","1,92534","0,239876","25,5055","34,8252","1,54011",1,"0,639535","-2,61158","-3,69273"
259,"444,594","444,39","-4,8484","25,3624","1,92754","0,239543","25,4809","34,7741","1,53745",1,"0,640927","-2,61128","-3,69265"
260,"444,798","444,596","-4,85372","25,3342","1,92692","0,239677","25,4499","34,6415","1,53422",1,"0,642308","-2,60732","-3,69159"
261,"444,995","444,794","-4,85553","25,3214","1,92793","0,239627","25,4468","34,6457","1,55966",1,"0,643678","-2,6135","-3,69325"
262,"444,732","444,532","-4,85989","25,2981","1,92857","0,239221","25,4064","34,5373","1,55645",1,"0,645038","-2,60904","-3,69205"
263,"444,78","444,576","-4,86618","25,2736","1,92889","0,238877","25,3687","34,545","1,55383",1,"0,646388","-2,60528","-3,69104"
264,"444,78","444,576","-4,86962","25,2519","1,93018","0,238414","25,3532","34,5018","1,5506",1,"0,643939","-2,60611","-3,69126"
265,"444,51","444,307","-4,87217","25,2251","1,93063","0,237898","25,3109","34,4211","1,54751",1,"0,645283","-2,60176","-3,69009"
266,"444,295","444,093","-4,87802","25,2034","1,93037","0,237521","25,2884","34,2827","1,54474",1,"0,646617","-2,59765","-3,68898"
267,"444,295","444,093","-4,88191","25,1862","1,93082","0,238249","25,2666","34,2931","1,5418",1,"0,64794","-2,59478","-3,68821"
268,"444,082","443,881","-4,8909","25,1783","1,92985","0,237809","25,3205","34,4932","1,53891",1,"0,645522","-2,59749","-3,68894"
269,"444,082","443,881","-4,897","25,1795","1,9291","0,237565","25,3241","34,4484","1,53624",1,"0,64684","-2,59472","-3,68819"
270,"443,641","443,441","-4,9042","25,1826","1,92788","0,237894","25,313","34,4078","1,53361",1,"0,648148","-2,5903","-3,68699"
271,"443,641","443,441","-4,9083","25,1915","1,92735","0,237452","25,3199","34,2786","1,53049",1,"0,649446","-2,58756","-3,68624"
272,"443,641","443,441","-4,90658","25,1905","1,92893","0,237288","25,3126","34,4901","1,52778",1,"0,650735","-2,58677","-3,68602"
273,"443,641","443,441","-4,91045","25,1945","1,92933","0,237077","25,3414","34,5229","1,52533",1,"0,652015","-2,58613","-3,68585"
274,"443,641","443,441","-4,91786","25,193","1,92889","0,236869","25,3056","34,4952","1,52281",1,"0,649635","-2,58489","-3,68551"
275,"443,641","443,441","-4,92596","25,1883","1,92775","0,236858","25,2966","34,4684","1,52006",1,"0,647273","-2,58447","-3,68539"
276,"443,641","443,441","-4,9333","25,1736","1,92666","0,236722","25,2508","34,3972","1,51735",1,"0,648551","-2,57923","-3,68395"
277,"443,641","443,441","-4,94175","25,1494","1,92566","0,236254","25,2246","34,3177","1,51432",1,"0,646209","-2,57797","-3,68361"
278,"443,641","443,441","-4,94483","25,1245","1,92528","0,235845","25,2023","34,2568","1,51171",1,"0,647482","-2,57469","-3,6827"
279,"443,638","443,439","-4,946","25,0969","1,92586","0,235826","25,1832","34,2256","1,50944",1,"0,648746","-2,57241","-3,68207"
280,"443,741","443,543","-4,94643","25,0743","1,92601","0,235771","25,1684","34,2224","1,50709",1,"0,65","-2,57038","-3,68151"
281,"443,889","443,692","-4,95177","25,055","1,92489","0,235712","25,1553","34,1232","1,50416",1,"0,651246","-2,56701","-3,68057"
282,"443,92","443,724","-4,95479","25,0459","1,9257","0,235456","25,1748","34,2215","1,50203",1,"0,652482","-2,56668","-3,68048"
283,"443,995","443,8","-4,95888","25,0493","1,92549","0,235116","25,2024","34,3473","1,49961",1,"0,65371","-2,5661","-3,68032"
284,"444,05","443,856","-4,95843","25,058","1,92689","0,234657","25,2036","34,4395","1,49748",1,"0,65493","-2,56537","-3,68012"
285,"444,347","444,153","-4,96306","25,0842","1,92662","0,234884","25,2557","34,517","1,49473",1,"0,65614","-2,56584","-3,68025"
286,"444,409","444,217","-4,96918","25,1057","1,92657","0,234695","25,2608","34,4436","1,49189",1,"0,657343","-2,56329","-3,67954"
287,"444,711","444,52","-4,97601","25,1112","1,92604","0,235028","25,2334","34,4073","1,48914",1,"0,655052","-2,56275","-3,67939"
288,"444,863","444,673","-4,97754","25,1153","1,92574","0,23513","25,2288","34,4818","1,4868",1,"0,65625","-2,56094","-3,67888"
289,"445,15","444,961","-4,98018","25,1169","1,92562","0,235068","25,2659","34,5891","1,48483",1,"0,657439","-2,56148","-3,67903"
290,"445,478","445,29","-4,9842","25,1184","1,92507","0,235026","25,2707","34,6229","1,48217",1,"0,658621","-2,55988","-3,67858"
291,"445,803","445,615","-4,98402","25,1299","1,92482","0,234544","25,28","34,6917","1,48003",1,"0,659794","-2,55914","-3,67838"
292,"446,124","445,938","-4,98595","25,1477","1,92522","0,234209","25,2986","34,8239","1,47873",1,"0,660959","-2,55926","-3,67841"
293,"446,162","445,976","-4,98954","25,1564","1,9245","0,235073","25,3005","34,8141","1,47599",1,"0,658703","-2,55993","-3,6786"
294,"446,341","446,156","-4,9932","25,1658","1,92393","0,234975","25,309","34,8523","1,47361",1,"0,659864","-2,55831","-3,67814"
295,"446,519","446,335","-4,9982","25,1799","1,92406","0,235116","25,3381","34,9468","1,47149",1,"0,661017","-2,55801","-3,67806"
296,"446,728","446,545","-5,00564","25,2085","1,92287","0,235574","25,4144","35,2883","1,46968",1,"0,658784","-2,56269","-3,67937"
297,"446,991","446,808","-5,00933","25,2398","1,92267","0,236051","25,4238","35,326","1,46713",1,"0,656566","-2,56415","-3,67978"
298,"446,884","446,702","-5,01828","25,2696","1,92138","0,236277","25,4271","35,3298","1,46467",1,"0,654362","-2,56363","-3,67963"
299,"446,648","446,458","-5,02661","25,2767","1,92016","0,23578","25,3992","35,2659","1,46198",1,"0,652174","-2,56146","-3,67903"
300,"446,327","446,138","-5,03282","25,2622","1,91904","0,235576","25,384","35,2199","1,45941",1,"0,65","-2,56034","-3,67871"
301,"445,876","445,688","-4,95608","25,26","1,92121","0,236018","25,4162","35,3257","1,59375",1,"0,651163","-2,60531","-3,69105"
302,"446,119","445,932","-4,94969","25,2565","1,92154","0,236408","25,4149","35,284","1,5947",1,"0,652318","-2,60562","-3,69113"
303,"446,05","445,864","-4,92941","25,2839","1,9253","0,237971","25,4769","35,4115","1,59303",1,"0,653465","-2,61075","-3,69251"
304,"446,294","446,109","-4,9355","25,3368","1,92479","0,240836","25,5197","35,2781","1,59184",1,"0,651316","-2,61318","-3,69316"
305,"446,225","446,041","-4,94353","25,3611","1,92393","0,240392","25,5128","35,2298","1,58939",1,"0,64918","-2,61238","-3,69295"
306,"446,225","446,041","-4,95251","25,3723","1,92274","0,2399","25,4863","35,155","1,58661",1,"0,647059","-2,61051","-3,69245"
307,"446,225","446,041","-4,96062","25,3562","1,9217","0,239824","25,4584","35,0971","1,58396",1,"0,644951","-2,60909","-3,69207"
308,"446,225","446,041","-4,83361","25,3634","1,92466","0,240005","25,5514","35,3459","1,60533",1,"0,646104","-2,6322","-3,6982"
309,"446,534","446,35","-4,84142","25,3729","1,92376","0,239595","25,5524","35,3018","1,60295",1,"0,647249","-2,62973","-3,69755"
310,"446,513","446,33","-4,84841","25,3825","1,92274","0,239213","25,5349","35,2511","1,60016",1,"0,645161","-2,62856","-3,69724"
311,"446,513","446,33","-4,85466","25,4032","1,92173","0,238834","25,5266","35,2308","1,59758",1,"0,643087","-2,62792","-3,69708"
312,"446,513","446,33","-4,77467","25,4232","1,92419","0,240724","25,5918","35,4052","1,63946",1,"0,644231","-2,65003","-3,70285"
313,"446,622","446,44","-4,71873","25,4516","1,92876","0,244627","25,6076","35,3975","1,64119",1,"0,645367","-2,65773","-3,70484"
314,"446,735","446,553","-4,72031","25,4892","1,92997","0,245102","25,5921","35,2947","1,63845",1,"0,646497","-2,65534","-3,70422"
315,"446,551","446,37","-4,72613","25,5337","1,92977","0,24492","25,5868","35,2181","1,63577",1,"0,647619","-2,65195","-3,70335"
316,"446,333","446,154","-4,73452","25,5309","1,92864","0,2445","25,5675","35,1327","1,63297",1,"0,64557","-2,65024","-3,70291"
317,"446,515","446,336","-4,74274","25,5134","1,92763","0,244214","25,5248","35,0534","1,63019",1,"0,646688","-2,64568","-3,70172"
318,"446,23","446,052","-4,75003","25,4939","1,9266","0,243851","25,5012","35,0061","1,62747",1,"0,644654","-2,64409","-3,70131"
319,"445,926","445,749","-4,75716","25,4746","1,92552","0,243406","25,4987","34,9829","1,62509",1,"0,642633","-2,64355","-3,70117"
320,"445,543","445,366","-4,76493","25,4591","1,92428","0,243233","25,5018","35,0686","1,62249",1,"0,640625","-2,6432","-3,70108"
321,"445,543","445,366","-4,77093","25,4465","1,92351","0,242915","25,4855","35,0336","1,61987",1,"0,638629","-2,64255","-3,70091"
322,"445,543","445,366","-4,77567","25,4355","1,92304","0,242351","25,4757","35,0227","1,61721",1,"0,639752","-2,63985","-3,70021"
323,"445,543","445,366","-4,78351","25,4275","1,92223","0,242317","25,4811","35,0788","1,61465",1,"0,637771","-2,64019","-3,7003"
324,"445,543","445,366","-4,78974","25,4146","1,92138","0,241857","25,4734","35,1283","1,61203",1,"0,635802","-2,64004","-3,70026"
325,"445,543","445,366","-4,79618","25,4063","1,92062","0,241372","25,4703","35,1268","1,60945",1,"0,633846","-2,63994","-3,70023"
326,"445,543","445,366","-4,79984","25,4005","1,91999","0,241042","25,4675","35,1319","1,60684",1,"0,634969","-2,63762","-3,69962"
327,"445,543","445,366","-4,80286","25,3906","1,91938","0,241319","25,4644","35,1442","1,60426",1,"0,633028","-2,63801","-3,69973"
328,"445,543","445,366","-4,80591","25,3813","1,91891","0,24101","25,4587","35,1355","1,60174",1,"0,631098","-2,63824","-3,69979"
329,"445,543","445,366","-4,81094","25,3708","1,91795","0,240713","25,4537","35,1348","1,59912",1,"0,629179","-2,6381","-3,69975"
330,"445,543","445,366","-4,81373","25,3562","1,9176","0,240862","25,4441","35,1131","1,59658",1,"0,630303","-2,63576","-3,69914"
331,"445,429","445,253","-4,81747","25,3423","1,91693","0,24072","25,4421","35,1068","1,59418",1,"0,63142","-2,63341","-3,69852"
332,"445,429","445,253","-4,82394","25,3294","1,91595","0,240352","25,4386","35,1211","1,59175",1,"0,629518","-2,63328","-3,69849"
333,"445,429","445,253","-4,82779","25,318","1,9152","0,240531","25,4364","35,1329","1,58932",1,"0,630631","-2,63108","-3,69791"
334,"445,429","445,253","-4,83279","25,3155","1,91412","0,240144","25,4399","35,1642","1,58698",1,"0,631737","-2,62882","-3,69731"
335,"445,429","445,253","-4,83466","25,3121","1,91364","0,240927","25,4375","35,1665","1,586",1,"0,632836","-2,62725","-3,6969"
336,"445,429","445,253","-4,83825","25,3107","1,91293","0,240459","25,437","35,1585","1,58355",1,"0,633929","-2,62496","-3,69629"
337,"445,429","445,253","-4,58147","25,3458","1,91813","0,241138","25,4737","35,2537","1,58929",1,"0,635015","-2,65405","-3,70389"
338,"445,188","445,013","-4,55675","25,3677","1,92122","0,241221","25,4616","35,3086","1,58819",1,"0,636095","-2,6556","-3,70429"
339,"445,306","445,132","-4,56008","25,3796","1,92117","0,240784","25,4259","35,2017","1,58567",1,"0,637168","-2,65189","-3,70333"
340,"445,386","445,212","-4,56509","25,388","1,92052","0,240624","25,4109","35,0892","1,58317",1,"0,635294","-2,65109","-3,70313"
341,"445,667","445,494","-4,57279","25,3714","1,91935","0,240517","25,407","35,1748","1,58088",1,"0,633431","-2,65137","-3,7032"
342,"445,924","445,752","-4,57464","25,3645","1,91935","0,240109","25,4319","35,2646","1,57851",1,"0,634503","-2,6514","-3,70321"
343,"446,176",446,"-4,56611","25,3644","1,92117","0,24001","25,4219","35,2444","1,57878",1,"0,635569","-2,65202","-3,70337"
344,"446,212","446,038","-4,57103","25,3683","1,92081","0,239706","25,4245","35,1338","1,57629",1,"0,636628","-2,64971","-3,70277"
345,"446,369","446,195","-4,56084","25,3937","1,9213","0,239541","25,5085","35,291","1,57578",1,"0,637681","-2,65394","-3,70386"
346,"446,64","446,467","-4,56452","25,4002","1,92119","0,239107","25,4767","35,1878","1,57343",1,"0,635838","-2,65302","-3,70363"
347,"446,909","446,737","-4,56888","25,4078","1,92042","0,239229","25,4699","35,1364","1,57122",1,"0,636888","-2,65072","-3,70303"
348,"447,18","447,008","-4,575","25,4092","1,91977","0,238909","25,452","35,084","1,56921",1,"0,635057","-2,65021","-3,7029"
349,"447,445","447,273","-4,58179","25,3945","1,91876","0,239373","25,443","35,049","1,56696",1,"0,633238","-2,65008","-3,70287"
350,"447,715","447,545","-4,58419","25,3874","1,91875","0,239752","25,4482","34,9988","1,56458",1,"0,634286","-2,64894","-3,70257"
351,"447,984","447,814","-4,49495","25,3945","1,92147","0,241402","25,4935","35,0247","1,67438",1,"0,635328","-2,68855","-3,71266"
352,"448,242","448,073","-4,49205","25,3998","1,92329","0,241442","25,4678","34,9339","1,67182",1,"0,636364","-2,68702","-3,71228"
353,"448,242","448,073","-4,49563","25,4082","1,92358","0,241494","25,4677","34,9051","1,67012",1,"0,637394","-2,68541","-3,71187"
354,"448,242","448,073","-4,50243","25,4119","1,92309","0,241317","25,4553","34,823","1,66771",1,"0,638418","-2,68235","-3,7111"
355,"448,205","448,036","-4,50829","25,4028","1,92256","0,240946","25,4488","34,7918","1,6654",1,"0,639437","-2,67984","-3,71047"
356,"448,004","447,836","-4,50938","25,4028","1,92367","0,240554","25,4673","34,8543","1,66327",1,"0,640449","-2,67952","-3,71039"
357,"448,004","447,836","-4,51361","25,3979","1,92405","0,240763","25,4383","34,8276","1,66164",1,"0,641457","-2,67677","-3,7097"
358,"448,004","447,836","-4,51507","25,3927","1,92432","0,24097","25,4221","34,7751","1,65969",1,"0,642458","-2,67468","-3,70917"
359,"448,004","447,836","-4,51959","25,39","1,92396","0,242089","25,4316","34,7137","1,65726",1,"0,643454","-2,67308","-3,70876"
360,"448,004","447,836","-4,5251","25,3808","1,92441","0,241897","25,405","34,6948","1,655",1,"0,641667","-2,67245","-3,7086"
361,"448,004","447,836","-4,52764","25,3777","1,92462","0,243004","25,4184","34,6405","1,65277",1,"0,642659","-2,67152","-3,70836"
362,"448,004","447,836","-4,53125","25,3881","1,92428","0,243154","25,4915","34,9142","1,65196",1,"0,643646","-2,67386","-3,70896"
363,"448,263","448,096","-4,53728","25,3932","1,92366","0,243121","25,4743","34,8397","1,64956",1,"0,641873","-2,67318","-3,70879"
364,"448,472","448,306","-4,53826","25,408","1,92416","0,243328","25,4966","34,8437","1,64759",1,"0,642857","-2,67315","-3,70878"
365,"448,704","448,538","-4,54263","25,4191","1,92388","0,243187","25,4907","34,7969","1,6453",1,"0,643836","-2,67106","-3,70825"
366,"448,937","448,772","-4,54717","25,4119","1,92329","0,242864","25,4564","34,7201","1,64298",1,"0,644809","-2,66764","-3,70738"
367,"449,161","448,996","-4,55004","25,4061","1,92316","0,24257","25,4491","34,8032","1,64076",1,"0,645777","-2,66617","-3,707"
368,"449,305","449,141","-4,55485","25,4099","1,92286","0,242522","25,5243","35,2645","1,65139",1,"0,646739","-2,67218","-3,70853"
369,"449,428","449,265","-4,55812","25,4122","1,92248","0,242584","25,5146","35,2045","1,64934",1,"0,647696","-2,66999","-3,70798"
370,"449,074","448,911","-4,56378","25,4207","1,92243","0,242236","25,5062","35,1484","1,64701",1,"0,645946","-2,66915","-3,70776"
371,"449,093","448,931","-4,5707","25,4344","1,92215","0,242122","25,5173","35,1909","1,64477",1,"0,644205","-2,66968","-3,7079"
372,"449,2","449,038","-4,57715","25,4318","1,92152","0,242432","25,5138","35,1952","1,64249",1,"0,642473","-2,66965","-3,70789"
373,"449,33","449,169","-4,58181","25,425","1,92066","0,242222","25,4921","35,1444","1,64016",1,"0,643432","-2,66662","-3,70712"
374,"449,073","448,912","-4,58768","25,4167","1,91997","0,242177","25,4811","35,1075","1,63791",1,"0,641711","-2,66574","-3,70689"
375,"449,073","448,912","-4,58096","25,4166","1,92188","0,241978","25,5203","35,2893","1,63979",1,"0,642667","-2,66906","-3,70774"
376,"448,791","448,631","-4,58735","25,4177","1,92127","0,241683","25,5213","35,2122","1,63744",1,"0,640957","-2,66842","-3,70758"
377,"448,902","448,742","-4,59538","25,4237","1,92021","0,241358","25,5134","35,1992","1,63528",1,"0,639257","-2,6677","-3,70739"
378,"448,842","448,683","-4,60285","25,4264","1,91913","0,240973","25,4984","35,1466","1,63311",1,"0,637566","-2,6664","-3,70706"
379,"448,842","448,683","-4,60159","25,4155","1,91869","0,240838","25,4918","35,112","1,63386",1,"0,638522","-2,66549","-3,70683"
380,"448,752","448,594","-4,51861","25,4193","1,92431","0,242225","25,5338","35,2098","1,84995",1,"0,639474","-2,73112","-3,72312"
381,"448,951","448,794","-4,51916","25,4195","1,92479","0,241959","25,5098","35,1076","1,84734",1,"0,64042","-2,72881","-3,72256"
382,"448,985","448,828","-4,52271","25,4319","1,92434","0,242016","25,5306","35,1652","1,84487",1,"0,641361","-2,72797","-3,72236"
383,"449,059","448,903","-4,52794","25,4583","1,92336","0,242567","25,5622","35,6426","1,84249",1,"0,642298","-2,72821","-3,72242"
384,"449,048","448,893","-4,5343","25,4597","1,92266","0,242235","25,5494","35,5964","1,84002",1,"0,643229","-2,7253","-3,72171"
385,"449,048","448,893","-4,54034","25,4655","1,9219","0,241985","25,5438","35,5841","1,83986",1,"0,641558","-2,72536","-3,72173"
386,"449,048","448,893","-4,54671","25,4702","1,92148","0,241795","25,5528","35,6051","1,83834",1,"0,639896","-2,72591","-3,72186"
387,"449,048","448,893","-4,54918","25,4647","1,92146","0,241698","25,5434","35,7028","1,83588",1,"0,640827","-2,72421","-3,72145"
388,"449,048","448,893","-4,51153","25,4799","1,92365","0,241478","25,5972","35,829","1,85661",1,"0,641753","-2,73537","-3,72414"
389,"448,804","448,649","-4,51219","25,4911","1,92438","0,241822","25,5789","35,7884","1,85417",1,"0,642674","-2,73303","-3,72358"
390,"448,467","448,312","-4,51622","25,5004","1,9236","0,241865","25,5858","35,7623","1,85166",1,"0,64359","-2,73076","-3,72303"
391,"448,458","448,304","-4,52082","25,5132","1,92318","0,24155","25,5824","35,6993","1,84913",1,"0,644501","-2,7284","-3,72246"
392,"448,412","448,226","-4,524","25,5065","1,92332","0,24224","25,5694","35,7416","1,84675",1,"0,645408","-2,72636","-3,72197"
393,"448,412","448,226","-4,52721","25,5034","1,92328","0,243623","25,5656","35,7315","1,84427",1,"0,64631","-2,72468","-3,72156"
394,"448,412","448,226","-4,53017","25,4994","1,92389","0,243413","25,568","35,8332","1,8421",1,"0,647208","-2,72377","-3,72134"
395,"448,076","447,891","-4,53492","25,4962","1,92378","0,244275","25,5682","35,8875","1,83968",1,"0,648101","-2,72178","-3,72086"
396,"447,978","447,793","-4,5419","25,5001","1,92294","0,244163","25,5882","35,9159","1,83829",1,"0,64899","-2,72053","-3,72055"
397,"447,877","447,693","-4,54837","25,4972","1,92204","0,243886","25,5657","35,8402","1,83594",1,"0,647355","-2,71899","-3,72018"
398,"447,877","447,693","-4,554","25,4906","1,92118","0,243636","25,5557","35,8074","1,83387",1,"0,648241","-2,71643","-3,71955"
399,"447,877","447,693","-4,55889","25,4784","1,92057","0,243655","25,5395","35,7668","1,83182",1,"0,646617","-2,71581","-3,7194"
400,"447,877","447,693","-4,56182","25,4613","1,92002","0,24367","25,5315","35,7547","1,82943",1,"0,6475","-2,7138","-3,71891"
401,"447,77","447,586","-4,56479","25,4517","1,92023","0,243308","25,5398","35,7856","1,82879",1,"0,648379","-2,7131","-3,71874"
402,"447,785","447,602","-4,56886","25,4417","1,91975","0,244252","25,5302","35,7909","1,8264",1,"0,649254","-2,71101","-3,71823"
403,"447,429","447,246","-4,57377","25,4327","1,91898","0,243918","25,5167","35,7795","1,82401",1,"0,647643","-2,70988","-3,71795"
404,"447,345","447,164","-4,57916","25,4243","1,91829","0,243478","25,5104","35,8105","1,82164",1,"0,64604","-2,70953","-3,71786"
405,"447,018","446,837","-4,58428","25,4103","1,9177","0,243342","25,5018","35,8267","1,81929",1,"0,644444","-2,70884","-3,71769"
406,"447,018","446,837","-4,58951","25,3954","1,917","0,243094","25,4932","35,8111","1,81693",1,"0,642857","-2,70845","-3,7176"
