frame,BandwidthRefb, BandwidthTestb, TotalNMRb, WinModDiff1b, ADBb, EHSb, AvgModDiff1b, AvgModDiff2b, RmsNoiseLoudb, MFPDb, RelDistFramesb, DI, ODG
86,747953,745942,"-15,9386","0,906256","2,82746","0,161719","0,902282","1,15214","0,0157326","0,232464","0,0232558","0,944821","-0,955696"
87,748069,"746,08","-15,9885","0,905595","2,82746","0,171047","0,909586","1,16718","0,0159154","0,232464","0,0229885","0,941456","-0,958547"
88,748057,746091,"-16,0379","0,905017","2,82746","0,169924","0,907166","1,15192","0,0158023","0,232464","0,0227273","0,943253","-0,957024"
89,747584,"745,64","-16,0869","0,905368","2,82746","0,169166","0,908907","1,14977","0,0157164","0,232464","0,0224719","0,9437","-0,956645"
90,747689,745767,"-16,1353","0,906212","2,82746","0,168653","0,90602","1,14287","0,0156462","0,232464","0,0222222","0,94545","-0,955163"
91,"747,78",745879,"-16,1832","0,90557","2,82746","0,167486","0,906747","1,14574","0,015664","0,232464","0,021978","0,947409","-0,953506"
92,747076,745196,"-16,2305","0,906149","2,82746","0,167435","0,90958","1,17869","0,0158254","0,232464","0,0217391","0,946703","-0,954103"
93,747129,745269,"-16,2773","0,907963","2,82746","0,167404","0,915853","1,18036","0,0158943","0,232464","0,0215054","0,94806","-0,952956"
94,747191,745351,"-16,3236","0,909614","2,82746","0,167649","0,912921","1,17306","0,0159228","0,232464","0,0212766","0,949272","-0,951931"
95,747189,745368,"-16,3695","0,910101","2,82746","0,167683","0,909575","1,1719","0,0158624","0,232464","0,0210526","0,950393","-0,950984"
96,746531,744729,"-16,4149","0,908538","2,82746","0,16722","0,904075","1,16625","0,0157912","0,232464","0,0208333","0,950098","-0,951234"
97,745887,744103,"-16,4598","0,906198","2,82746","0,167403","0,905481","1,17064","0,0158066","0,232464","0,0206186","0,949467","-0,951766"
98,"745,98",744214,"-16,5041","0,904534","2,82746","0,168116","0,906027","1,1782","0,0158005","0,232464","0,0204082","0,950367","-0,951006"
99,745889,744141,"-16,5481","0,904671","2,82746","0,168045","0,910861","1,18097","0,0158472","0,232464","0,020202","0,951291","-0,950226"
100,"745,79","744,06","-16,5916","0,905456","2,82746","0,168325","0,907956","1,17048","0,015739","0,232464","0,02","0,952076","-0,949564"
101,745653,743941,"-16,6347","0,906703","2,82746","0,168665","0,910862","1,17131","0,0157375","0,232464","0,019802","0,952705","-0,949033"
102,745559,743863,"-16,6774","0,908905","2,82746","0,168287","0,914664","1,18078","0,0157567","0,232464","0,0196078","0,953785","-0,948122"
103,744951,743272,"-16,7196","0,909788","2,82746","0,167614","0,914641","1,18454","0,015737","0,232464","0,0194175","0,953752","-0,94815"
104,744538,742875,"-16,7614","0,912041","2,82746","0,167019","0,915859","1,17516","0,0156362","0,232464","0,0192308","0,954262","-0,94772"
105,744543,742895,"-16,8028","0,91231","2,82746","0,166334","0,912427","1,16976","0,0155764","0,232464","0,0190476","0,955697","-0,946511"
106,744462,"742,83","-16,8439","0,911995","2,82746","0,165484","0,913607","1,1751","0,0156543","0,232464","0,0188679","0,956935","-0,945468"
107,744355,742738,"-16,8846","0,910756","2,82746","0,164632","0,910325","1,16748","0,0155874","0,232464","0,0186916","0,958145","-0,944449"
108,744556,742954,"-16,9248","0,910948","2,82746","0,164053","0,91756","1,17363","0,0156689","0,232464","0,0185185","0,959942","-0,942937"
109,"744,78",743193,"-16,9646","0,911888","2,82746","0,163841","0,916694","1,16889","0,0156779","0,232464","0,0183486","0,961638","-0,941512"
110,744973,"743,4","-17,0042","0,911902","2,82746","0,163109","0,914473","1,16904","0,0156218","0,232464","0,0181818","0,963482","-0,939963"
111,744486,742928,"-17,0434","0,913673","2,82746","0,163383","0,916923","1,17407","0,015618","0,232464","0,018018","0,963251","-0,940156"
112,744562,743018,"-17,0822","0,913808","2,82746","0,164428","0,918295","1,17728","0,0156789","0,232464","0,0178571","0,963888","-0,939622"
113,744637,743106,"-17,1207","0,913568","2,82746","0,164263","0,915776","1,17552","0,0156707","0,232464","0,0176991","0,96513","-0,938579"
114,744754,743237,"-17,1589","0,913868","2,82746","0,164425","0,915728","1,1766","0,0156467","0,232464","0,0175439","0,966326","-0,937576"
115,"744,87",743365,"-17,1967","0,913433","2,82746","0,163351","0,914983","1,17642","0,0156748","0,232464","0,0173913","0,968094","-0,936095"
116,745009,743517,"-17,2341","0,913413","2,82746","0,162618","0,918224","1,18839","0,0157958","0,232464","0,0172414","0,969698","-0,934751"
117,745137,743658,"-17,2713","0,914396","2,82746","0,163148","0,919738","1,19942","0,01579","0,232464","0,017094","0,970696","-0,933915"
118,745237,743771,"-17,3082","0,91556","2,82746","0,162747","0,920353","1,19749","0,0157234","0,232464","0,0169492","0,972159","-0,932692"
119,745244,"743,79","-17,3446","0,916619","2,82746","0,173464","0,919287","1,19762","0,015808","0,232464","0,0168067","0,967746","-0,936386"
120,745233,743792,"-17,3809","0,917232","2,82746","0,173089","0,920676","1,19677","0,0157894","0,232464","0,0166667","0,968895","-0,935423"
121,744793,743364,"-17,4168","0,916809","2,82746","0,17333","0,918045","1,19419","0,0157395","0,232464","0,0165289","0,968706","-0,935581"
122,744287,742869,"-17,4525","0,916392","2,82746","0,172544","0,918645","1,1941","0,0156824","0,232464","0,0163934","0,968889","-0,935428"
123,744309,742902,"-17,4878","0,915976","2,82746","0,17267","0,917647","1,19305","0,0157533","0,232464","0,0162602","0,969777","-0,934685"
124,"744,46",743065,"-17,5228","0,91587","2,82746","0,172781","0,920259","1,19321","0,0157975","0,232464","0,016129","0,970996","-0,933665"
125,744632,743248,"-17,5576","0,915145","2,82746","0,172282","0,916067","1,1866","0,0157233","0,232464",16,"0,972567","-0,932351"
126,744714,743341,-17592,"0,914493","2,82746","0,174129","0,916867","1,18379","0,0156634","0,232464","0,015873","0,972767","-0,932183"
127,744795,743433,"-17,6262","0,91333","2,82746","0,175025","0,913712","1,17857","0,0157001","0,232464","0,015748","0,973376","-0,931674"
128,744852,"743,5","-17,6602","0,912451","2,82746","0,174959","0,917737","1,18445","0,0157191","0,232464","0,015625","0,974415","-0,930806"
129,744953,743612,"-17,6938","0,913974","2,82746","0,174828","0,922373","1,18793","0,0157639","0,232464","0,0155039","0,975654","-0,929771"
130,745062,743731,"-17,7273","0,915355","2,82746","0,175408","0,922827","1,18636","0,0157499","0,232464","0,0153846","0,976558","-0,929016"
131,745168,743847,"-17,7605","0,918159","2,82746","0,175298","0,923926","1,19562","0,0157638","0,232464","0,0152672","0,97779","-0,927988"
132,745288,743977,"-17,7932","0,921294","2,82746","0,176135","0,929046","1,20005","0,0157433","0,232464","0,0151515","0,978632","-0,927286"
133,745398,744098,"-17,8259","0,921874","2,82746","0,17611","0,925374","1,19035","0,015673","0,232464","0,0150376","0,97983","-0,926287"
134,745493,744201,"-17,8583","0,921925","2,82746","0,175894","0,923794",1191,"0,0157229","0,232464","0,0149254","0,980999","-0,925313"
135,745585,744304,"-17,8905","0,921138","2,82746","0,176897","0,921349","1,18411","0,015665","0,232464","0,0148148","0,981587","-0,924824"
136,745493,744221,"-17,9224","0,919327","2,82746","0,176136","0,920215","1,18328","0,0156977","0,232464","0,0147059","0,982559","-0,924014"
137,745401,744139,"-17,9541","0,919173","2,82746","0,175405","0,925629","1,19593","0,0158476","0,232464","0,0145985","0,983511","-0,923222"
138,745022,743768,"-17,9856","0,918368","2,82746","0,175328","0,92173","1,1899","0,0157987","0,232464","0,0144928","0,983555","-0,923186"
139,744928,743683,"-18,0167","0,918314","2,82746","0,175722","0,922463","1,19334","0,0160474","0,232464","0,0143885","0,983914","-0,922887"
140,744836,"743,6","-18,0478","0,918747","2,82746","0,175811","0,92334","1,19441","0,0159926","0,232464","0,0142857","0,984546","-0,922361"
141,744738,743511,"-18,0786","0,917551","2,82746","0,175437","0,920765","1,19262","0,0159497","0,232464","0,0141844","0,985335","-0,921705"
142,744824,743606,"-18,1091","0,917393","2,82746","0,174749","0,921239","1,19422","0,0159159","0,232464","0,0140845","0,98671","-0,920562"
143,744958,743748,"-18,1395","0,916855","2,82746","0,176479","0,920335","1,19173","0,0159644","0,232464","0,013986","0,98696","-0,920354"
144,745139,743938,"-18,1697","0,916232","2,82746","0,176003","0,920712","1,19682","0,015949","0,232464","0,0138889","0,988397","-0,919161"
145,745041,743848,"-18,1996","0,916455","2,82746","0,17605","0,921511","1,20493","0,0159226","0,232464","0,0137931","0,988976","-0,91868"
146,744945,"743,76","-18,2292","0,917865","2,82746","0,176152","0,92664","1,21121","0,0160322","0,232464","0,0136986","0,989545","-0,918208"
147,744973,743796,"-18,2587","0,919689","2,82746","0,175721","0,927043","1,20791","0,0160101","0,232464","0,0136054","0,99071","-0,917242"
148,745,743831,-18288,"0,922886","2,82746","0,175206","0,932019","1,2139","0,016016","0,232464","0,0135135","0,991933","-0,916228"
149,745013,743852,"-18,3172","0,925661","2,82746","0,174864","0,931789","1,21414","0,015996","0,232464","0,0134228","0,993027","-0,915321"
150,"744,76",743607,"-18,3461","0,926892","2,82746","0,174755","0,93182","1,21246","0,0159461","0,232464","0,0133333","0,993395","-0,915017"
151,744914,743768,"-18,3748","0,927103","2,82746","0,174011","0,929052","1,20676","0,0159185","0,232464","0,013245","0,994922","-0,913752"
152,745059,743921,"-18,4033","0,926072","2,82746","0,173249","0,927647","1,20085","0,0159157","0,232464","0,0131579","0,996402","-0,912527"
153,745092,743961,"-18,4317","0,925426","2,82746","0,173035","0,929352","1,20215","0,0159315","0,232464","0,0130719","0,997357","-0,911738"
154,745097,743974,"-18,4598","0,924454","2,82746","0,172708","0,92796","1,19648","0,015873","0,232464","0,012987","0,998329","-0,910934"
155,745019,743903,"-18,4878","0,924725","2,82746","0,172505","0,930386","1,20385","0,0161401","0,232464","0,0129032","0,998955","-0,910417"
156,745141,744032,"-18,5156","0,925189","2,82746","0,171673","0,929755","1,20213","0,0161295","0,232464","0,0128205","1,00044","-0,909194"
157,745261,744159,"-18,5432","0,924683","2,82746","0,171594","0,927696","1,19727","0,0160764","0,232464","0,0127389","1,00153","-0,908294"
158,745285,"744,19","-18,5706","0,925061","2,82746","0,17136","0,929782","1,19679","0,0160529","0,232464","0,0126582","1,0025","-0,90749"
159,745308,"744,22","-18,5978","0,924388","2,82746","0,171407","0,927669","1,19491","0,0161546","0,232464","0,0125786","1,00324","-0,906879"
160,745331,"744,25","-18,6249","0,924761","2,82746","0,171093","0,932281","1,19927","0,0161809","0,232464","0,0125","1,00423","-0,906065"
161,745286,744211,"-18,6518","0,925147","2,82746","0,170729","0,930124","1,19544","0,0161248","0,232464","0,0124224","1,00511","-0,905339"
162,745241,744173,"-18,6786","0,924765","2,82746","0,170338","0,929027","1,19102","0,0160864","0,232464","0,0123457","1,00598","-0,90462"
163,745196,744135,"-18,7053","0,925071","2,82746","0,169598","0,929748","1,19179","0,0160815","0,232464","0,0122699","1,00703","-0,90376"
164,745159,744104,"-18,7318","0,924059","2,82746","0,169382","0,927795","1,18823","0,0160443","0,232464","0,0121951","1,0078","-0,903125"
165,"745,23",744182,"-18,7579","0,924178","2,82746","0,169113","0,930755","1,19086","0,0161312","0,232464","0,0121212","1,00882","-0,902288"
166,745301,744259,"-18,7839","0,925169","2,82746","0,168925","0,933078","1,19477","0,0162316","0,232464","0,0120482","1,0098","-0,901479"
167,745359,744323,"-18,8099","0,925733","2,82746","0,169294","0,932203","1,18897","0,0161788","0,232464","0,011976","1,01054","-0,900871"
168,745381,744351,"-18,8357","0,927502","2,82746","0,169634","0,934287","1,19092","0,0162404","0,232464","0,0119048","1,0112","-0,900332"
169,745266,744243,"-18,8613","0,92838","2,82746","0,169581","0,934355","1,18654","0,0161932","0,232464","0,0118343","1,01178","-0,899855"
170,745341,744324,"-18,8869","0,928265","2,82746","0,169207","0,932652","1,18459","0,0162034","0,232464","0,0117647","1,01285","-0,898973"
171,745409,744398,"-18,9122","0,928556","2,82746","0,169297","0,933605","1,18826","0,0161854","0,232464","0,0116959","1,01369","-0,898284"
172,744907,743901,"-18,9375","0,92837","2,82746","0,169776","0,933414","1,19406","0,0161747","0,232464","0,0116279","1,0131","-0,898765"
173,744867,743867,"-18,9626","0,92754","2,82746","0,169418","0,930917","1,18807","0,0161199","0,232464","0,0115607","1,01393","-0,898086"
174,744856,743862,"-18,9875","0,926808","2,82746","0,169197","0,929818","1,18554","0,0161546","0,232464","0,0114943","1,01472","-0,897441"
175,744846,743857,"-19,0123","0,926307","2,82746","0,168942","0,931898","1,18903","0,0161387","0,232464","0,0114286","1,01554","-0,89677"
176,744534,743551,"-19,0369","0,925632","2,82746","0,168589","0,930924","1,19364","0,0161126","0,232464","0,0113636","1,01575","-0,896596"
177,744525,743548,"-19,0614","0,925101","2,82746","0,168617","0,928902","1,19788","0,0160782","0,232464","0,0112994","1,01641","-0,896057"
