frame,BandwidthRefb, BandwidthTestb, TotalNMRb, WinModDiff1b, ADBb, EHSb, AvgModDiff1b, AvgModDiff2b, RmsNoiseLoudb, MFPDb, RelDistFramesb, DI, ODG
410,"739,273","739,146","-7,92935","28,3786","1,57028","0,202617","28,3869","45,4583","0,601565",1,"0,421951","-0,785093","-2,66446"
411,"739,324","739,197","-7,93307","28,3794","1,56965","0,202785","28,3885","45,4387","0,601126",1,"0,420925","-0,783437","-2,66297"
412,"739,374","739,248","-7,9339","28,3771","1,56982","0,203541","28,3752","45,3702","0,601364",1,"0,419903","-0,78165","-2,66135"
413,"739,392","739,266","-7,93426","28,3787","1,57018","0,203332","28,3863","45,4066","0,601719",1,"0,418886","-0,781374","-2,6611"
414,"739,444","739,319","-7,93618","28,3886","1,57013","0,203185","28,4277","45,5148","0,601775",1,"0,417874","-0,782756","-2,66235"
415,"739,453","739,328","-7,94162","28,3989","1,56957","0,203051","28,4305","45,5576","0,604082",1,"0,416867","-0,782487","-2,66211"
416,"739,459","739,334","-7,94108","28,4176","1,56894","0,202888","28,4393","45,5634","0,603762",1,"0,418269","-0,783392","-2,66292"
417,"739,396","739,271","-7,9385","28,4292","1,56876","0,202819","28,4308","45,5695","0,603315",1,"0,419664","-0,784273","-2,66372"
418,"739,364","739,239","-7,9404","28,4371","1,56841","0,202645","28,4561","45,7651","0,604299",1,"0,41866","-0,786565","-2,66579"
419,"739,296","739,172","-7,93638","28,4493","1,5689","0,202751","28,4716","45,811","0,606739",1,"0,420048","-0,790718","-2,66954"
420,"739,348","739,224","-7,93673","28,4565","1,56849","0,202652","28,466","45,7936","0,606735",1,"0,419048","-0,788561","-2,66759"
421,"739,399","739,276","-7,94043","28,4629","1,56798","0,202453","28,4543","45,7557","0,606063",1,"0,418052","-0,785295","-2,66464"
422,"739,45","739,325","-7,94284","28,4654","1,56773","0,202429","28,4655","45,8576","0,606049",1,"0,417062","-0,785108","-2,66448"
423,"739,381","739,255","-7,93706","28,4628","1,5685","0,203854","28,4626","45,8564","0,606051",1,"0,41844","-0,788674","-2,6677"
424,"739,309","739,184","-7,93652","28,4606","1,56834","0,20371","28,458","45,8116","0,605987",1,"0,417453","-0,787898","-2,667"
425,"739,355","739,231","-7,93827","28,4624","1,56855","0,203507","28,4615","45,8288","0,607172",1,"0,416471","-0,787042","-2,66622"
426,"739,291","739,167","-7,94263","28,4572","1,5679","0,203319","28,4455","45,7782","0,606551",1,"0,415493","-0,784956","-2,66434"
427,"739,15","739,026","-7,94313","28,4532","1,56757","0,203262","28,4474","45,7939","0,606254",1,"0,416862","-0,787676","-2,66679"
428,"739,199","739,075","-7,94262","28,4477","1,56744","0,203073","28,4372","45,7731","0,605888",1,"0,418224","-0,78744","-2,66658"
429,"739,249","739,124","-7,94266","28,441","1,56738","0,203054","28,4349","45,7415","0,606746",1,"0,41958","-0,788309","-2,66737"
430,"739,079","738,953","-7,94567","28,4338","1,56649","0,202979","28,4173","45,6957","0,606125",1,"0,418605","-0,787513","-2,66665"
431,"738,949","738,824","-7,94236","28,4261","1,56659","0,202937","28,4164","45,7505","0,605936",1,"0,419954","-0,790613","-2,66944"
432,"738,977","738,852","-7,94379","28,4221","1,56666","0,202772","28,4227","45,7935","0,605396",1,"0,421296","-0,791772","-2,67049"
433,"739,042","738,917","-7,94866","28,4219","1,56624","0,202569","28,4363","45,865","0,605047",1,"0,420323","-0,790987","-2,66978"
434,"739,081","738,956","-7,94578","28,4261","1,56628","0,202381","28,4338","45,9009","0,605316",1,"0,421659","-0,791811","-2,67052"
435,"739,117","738,993","-7,94777","28,429","1,566","0,202595","28,4285","45,8403","0,604829",1,"0,42069","-0,789674","-2,6686"
436,"739,154","739,03","-7,94934","28,4291","1,56539","0,202415","28,4237","45,7979","0,604349",1,"0,419725","-0,787451","-2,66659"
437,"739,085","738,954","-7,95112","28,4238","1,56504","0,202145","28,4158","45,7978","0,604008",1,"0,418764","-0,78652","-2,66575"
438,"738,927","738,797","-7,94285","28,4274","1,56732","0,201874","28,4481","45,8483","0,605824",1,"0,420091","-0,792333","-2,67099"
439,"738,973","738,843","-7,94245","28,4276","1,56841","0,201769","28,4301","45,7535","0,605234",1,"0,419134","-0,788846","-2,66785"
440,"739,016","738,886","-7,94487","28,4291","1,56824","0,201545","28,43","45,6771","0,605037",1,"0,418182","-0,786545","-2,66577"
441,"738,986","738,857","-7,94809","28,4302","1,56743","0,201517","28,4187","45,6096","0,604751",1,"0,417234","-0,784517","-2,66394"
442,"739,034","738,905","-7,95153","28,4201","1,56644","0,203449","28,4013","45,6189","0,604116",1,"0,41629","-0,784125","-2,66359"
443,"739,081","738,953","-7,9533","28,4146","1,5672","0,203215","28,406","45,6557","0,606204",1,"0,417607","-0,785967","-2,66525"
444,"739,106","738,977","-7,95421","28,4034","1,56711","0,202983","28,3794","45,587","0,605603",1,"0,416667","-0,782594","-2,6622"
445,"738,971","738,843","-7,95647","28,3962","1,56738","0,202807","28,3898","45,6365","0,606875",1,"0,41573","-0,784546","-2,66397"
446,"738,87","738,742","-7,95455","28,3908","1,56793","0,202845","28,3813","45,6389","0,607029",1,"0,414798","-0,784608","-2,66402"
447,"738,886","738,758","-7,95642","28,3886","1,56865","0,203342","28,4015","45,6976","0,607218",1,"0,41387","-0,785797","-2,6651"
448,"738,779","738,652","-7,95882","28,395","1,56845","0,20317","28,4067","45,6628","0,606625",1,"0,412946","-0,785357","-2,6647"
449,"738,817","738,69","-7,95455","28,3947","1,56937","0,203014","28,3916","45,6789","0,615925",1,"0,414254","-0,789382","-2,66833"
450,"738,853","738,727","-7,95781","28,3952","1,56901","0,202875","28,3863","45,6819","0,615398",1,"0,413333","-0,787342","-2,66649"
451,"738,721","738,594","-7,962","28,3877","1,56821","0,202713","28,369","45,6075","0,614697",1,"0,412417","-0,785827","-2,66513"
452,"738,699","738,573","-7,9657","28,3797","1,56752","0,202471","28,3715","45,7134","0,61467",1,"0,411504","-0,785959","-2,66524"
453,"738,576","738,45","-7,96373","28,3768","1,56805","0,202376","28,38","45,7956","0,615981",1,"0,410596","-0,788164","-2,66723"
454,"738,599","738,471","-7,96186","28,3721","1,56836","0,202685","28,3665","45,7645","0,615719",1,"0,409692","-0,786586","-2,66581"
455,"738,646","738,519","-7,96225","28,3704","1,56902","0,202685","28,3621","45,7289","0,615858",1,"0,410989","-0,786714","-2,66593"
456,"738,693","738,566","-7,96574","28,3675","1,56859","0,202795","28,359","45,7199","0,615342",1,"0,410088","-0,785002","-2,66438"
457,"738,672","738,545","-7,97005","28,359","1,56786","0,202676","28,3416","45,6679","0,614749",1,"0,40919","-0,782656","-2,66226"
458,"738,624","738,496","-7,96726","28,3559","1,56857","0,202911","28,3547","45,717","0,615088",1,"0,408297","-0,784157","-2,66362"
459,"738,577","738,449","-7,9694","28,3579","1,56819","0,202623","28,3736","45,7529","0,615628",1,"0,407407","-0,785055","-2,66443"
460,"738,476","738,348","-7,97221","28,3605","1,56792","0,202495","28,3733","45,775","0,615411",1,"0,406522","-0,78496","-2,66434"
461,"738,393","738,265","-7,97218","28,3719","1,56855","0,202699","28,3876","45,7545","0,614919",1,"0,40564","-0,785356","-2,6647"
462,"738,407","738,279","-7,97295","28,3787","1,5683","0,202529","28,3841","45,6776","0,614228",1,"0,404762","-0,782977","-2,66255"
463,"738,387","738,259","-7,97642","28,3817","1,56817","0,202818","28,3865","45,6749","0,614492",1,"0,403888","-0,782652","-2,66226"
464,"738,366","738,239","-7,98077","28,3789","1,5679","0,20266","28,3644","45,6774","0,61394",1,"0,403017","-0,780154","-2,66"
,,,,,,,,,,,,,
,,,,,,,,,,,,,"-2,63392782327586"
